ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1331302,GIGLER Heiko,M,25,NA,NA,Austria,AUT,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 50m Freestyle,NA
1406155,GIGNAC Andre-Pierre,M,35,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1329209,GIL Bryan,M,20,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Football,Men Team,Silver
1362860,GIL Federico,M,33,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Shooting,Skeet Men,NA
1353819,GIL KRELING Fernando,M,25,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Volleyball,Men Team,NA
1322263,GIL Laura,F,29,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Basketball,Women Team,NA
1362859,GIL Melisa,F,36,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Shooting,Skeet Women,NA
1402148,GIL Oscar,M,23,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Football,Men Team,Silver
1391364,GILAVERT Louis,M,23,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 3000m Steeplechase,NA
1459704,GILBERT Callum,M,25,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Canoe Slalom,Men's Kayak,NA
1426189,GILBERT Jen,F,29,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Softball Team,Bronze
1320540,GILCHRIST Kaleigh,F,29,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,Gold
1440150,GILES Chelsie,F,24,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Judo,Women -52 kg,Bronze
1477734,GILES Elliot,M,27,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 800m,NA
1469902,GILL Jacko,M,26,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Shot Put,NA
1332284,GILL Shaun,M,28,NA,NA,Belize,BIZ,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 100m,NA
1408092,GILLAROVA Irena,F,29,NA,NA,Czech Republic,CZE,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Javelin Throw,NA
1393655,GILLE Sander,M,30,NA,NA,Belgium,BEL,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Doubles Team,NA
1469409,GILLES Vanessa,F,25,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Football,Women Team,Gold
1469578,GILLESPIE Cravon,M,25,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,NA
1348078,GILMAN Thomas Patrick,M,27,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Freestyle 57kg,Bronze
1484122,GILMORE Stephanie,F,33,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Surfing,Women,NA
1426029,GILMOUR Kirsty,F,27,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Badminton,Women's Singles,NA
1332548,GIM Boeun,F,23,NA,NA,South Korea,KOR,2020 Summer,2020,Summer,Tokyo,Handball,Women Team,NA
1468357,GIMSON John,M,38,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Sailing,Mixed Multihull - Nacra 17 Foiling Team,Silver
1355338,GINE PATSI Xantal,F,28,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,NA
1305604,GINES LOPEZ Alberto,M,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Sport Climbing,Men's Combined,Gold
1364394,GINTING Anthony Sinisuka,M,24,NA,NA,Indonesia,INA,2020 Summer,2020,Summer,Tokyo,Badminton,Men's Singles,Bronze
1466603,GIONIS Panagiotis,M,41,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Table Tennis,Men's Singles,NA
1418527,GIORGI Camila,F,29,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Tennis,Women's Singles,NA
1295014,GIORGI Eleonora Anna,F,31,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 20km Race Walk,NA
1409181,GIOVANA,F,18,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Football,Women Team,NA
1290664,GIRARD de LANGLADE MPALI Adam,M,19,NA,NA,Gabon,GAB,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 50m Freestyle,NA
1290655,GIRARD de LANGLADE MPALI Aya,F,17,NA,NA,Gabon,GAB,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 50m Freestyle,NA
1341700,GIRAUD Aurelien&nbsp;,M,23,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Skateboarding,Men's Street,NA
1348952,GIRDLESTONE Cameron,M,33,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Quadruple Sculls Team,Bronze
1431493,GIREV Ivan,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Freestyle,NA
1431493,GIREV Ivan,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,Silver
1418908,GIRKE Nikola,F,43,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Sailing,Women's Windsurfer - RS:X,NA
1303554,GIRLEANU Cosmin-Petre,M,22,NA,NA,Romania,ROU,2020 Summer,2020,Summer,Tokyo,Boxing,Men's Fly (48-52kg),NA
1450573,GIRMA Lamecha,M,20,NA,NA,Ethiopia,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 3000m Steeplechase,Silver
1323766,GIRON Marcos,M,28,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Singles,NA
1301472,GIRULIS Karolis,M,34,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Rifle Men,NA
1301472,GIRULIS Karolis,M,34,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Shooting,50m Rifle 3 Positions Men,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's All-Around,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Floor Exercise,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Pommel Horse,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Rings,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Vault,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Parallel Bars,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Horizontal Bar,NA
1465758,GISCHARD Benjamin,M,25,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Team,NA
1469226,GITTENS Tyra,F,23,NA,NA,Trinidad and Tobago,TTO,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Long Jump,NA
1351014,GIUFFRIDA Odette,F,26,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Judo,Women -52 kg,Bronze
1351014,GIUFFRIDA Odette,F,26,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,NA
1327873,GJAKOVA Akil,M,25,NA,NA,Kosovo,KOS,2020 Summer,2020,Summer,Tokyo,Judo,Men -73 kg,NA
1327870,GJAKOVA Nora,F,28,NA,NA,Kosovo,KOS,2020 Summer,2020,Summer,Tokyo,Judo,Women -57 kg,Gold
1466636,GKIOUVETSIS Konstantinos,M,21,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Water Polo,Men Team,Silver
1468667,GKOLOMEEV Kristian,M,28,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 50m Freestyle,NA
1468667,GKOLOMEEV Kristian,M,28,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,NA
1449863,GKOUNTOURA Theodora,F,24,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Sabre Individual,NA
1436554,GLADYSHEV Ivan,M,19,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Team Sprint Team,NA
1436554,GLADYSHEV Ivan,M,19,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Sprint,NA
1436554,GLADYSHEV Ivan,M,19,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Keirin,NA
1332590,GLAETZER Matthew,M,28,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Team Sprint Team,NA
1332590,GLAETZER Matthew,M,28,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Keirin,NA
1449681,GLAS Hanna,F,28,NA,NA,Sweden,SWE,2020 Summer,2020,Summer,Tokyo,Football,Women Team,Silver
1309749,GLASBY Tarryn Christie,F,26,NA,NA,South Africa,RSA,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,NA
1343495,GLASNOVIC Josip,M,38,NA,NA,Croatia,CRO,2020 Summer,2020,Summer,Tokyo,Shooting,Trap Men,NA
1280409,GLASSER Mitch,M,31,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,NA
1313041,GLATZER Leon,M,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Surfing,Men,NA
1428187,GLAZKOV Nikita,M,29,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Fencing,Men's Épée Team,Silver
1317112,GLAZUNOW Wiktor,M,27,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Men's Canoe Single 1000m,NA
1317112,GLAZUNOW Wiktor,M,27,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Men's Canoe Double 1000m Team,NA
1432469,GLEADLE Elizabeth,F,32,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Javelin Throw,NA
1296134,GLEBAUSKAS Adrijus,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Athletics,Men's High Jump,NA
1367017,GLENNER-FRANDSEN Astrid,F,28,NA,NA,Denmark,DEN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,NA
1366703,GLIFBERG Rune,M,46,NA,NA,Denmark,DEN,2020 Summer,2020,Summer,Tokyo,Skateboarding,Men's Park,NA
1297373,GLINTA Robert,M,24,NA,NA,Romania,ROU,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Backstroke,NA
1297373,GLINTA Robert,M,24,NA,NA,Romania,ROU,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Backstroke,NA
1468812,GLOVER Harry,M,25,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,NA
1444660,GLOVER Helen,F,35,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Pair Team,NA
1444688,GLOVER Lucy,F,22,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Quadruple Sculls Team,NA
1482595,GLOVER Thomas,M,23,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1427966,GLYZINA Nadezhda,F,33,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1465759,GMELIN Jeannine,F,31,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Single Sculls,NA
1484000,GNAKA Silas,M,22,NA,NA,Ivory Coast,CIV,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1308376,GNANASEKARAN Sathiyan,M,28,NA,NA,India,IND,2020 Summer,2020,Summer,Tokyo,Table Tennis,Men's Singles,NA
1333300,GO Woosuk,M,23,NA,NA,South Korea,KOR,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,NA
1450657,GOBADZE Lasha,M,27,NA,NA,Georgia,GEO,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Greco-Roman 87kg,NA
1321416,GOBBI Stefania,F,26,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Quadruple Sculls Team,NA
1337854,GOBERT Rudy,M,29,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Basketball,Men Team,Silver
1314448,GOBERVILLE Celine,F,34,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Women,NA
1314448,GOBERVILLE Celine,F,34,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Shooting,25m Pistol Women,NA
1382401,GOCEN Osman,M,24,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Freestyle 86kg,NA
1342584,GODBY Madalyn,F,28,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Sprint,NA
1342584,GODBY Madalyn,F,28,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Keirin,NA
1465760,GODEL Robin,M,22,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Equestrian,Eventing Team,NA
1465760,GODEL Robin,M,22,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Equestrian,Eventing Individual,NA
1484434,GODFREY Leigh,F,32,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Softball Team,NA
1440045,GODLEY Emily Victoria,F,31,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Weightlifting,Women's 76kg,NA
1354670,GODOY CONTRERAS Anna,F,28,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Triathlon,Women's Individual,NA
1354670,GODOY CONTRERAS Anna,F,28,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,NA
1878055,GODWIN Elija,M,22,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,Bronze
1349761,GODWIN Georgia,F,23,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's All-Around,NA
1349761,GODWIN Georgia,F,23,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Vault,NA
1349761,GODWIN Georgia,F,23,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Uneven Bars,NA
1349761,GODWIN Georgia,F,23,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Balance Beam,NA
1349761,GODWIN Georgia,F,23,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Floor Exercise,NA
1483317,GOFERS Keesja,F,31,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1470932,GOH Liu Ying,F,32,NA,NA,Malaysia,MAS,2020 Summer,2020,Summer,Tokyo,Badminton,Mixed Doubles Team,NA
1459015,GOINS Ryan,M,33,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,NA
1324438,GOLA Marlena,F,23,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,NA
1281214,GOLDFADEN Itay,M,25,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,NA
1433205,GOLDIE Alanna,F,27,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Team,NA
1431703,GOLIADKINA Marina,F,24,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Team,Gold
1391367,GOLITIN Amaury,M,24,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,NA
1345497,GOLLA Johannes,M,23,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Handball,Men Team,NA
1444808,GOLODNA Olha,F,29,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Shot Put,NA
1427971,GOLOVINA Evgeniia,F,22,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1865426,GOLUBEV Andrey,M,34,NA,NA,Kazakhstan,KAZ,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Doubles Team,NA
1865426,GOLUBEV Andrey,M,34,NA,NA,Kazakhstan,KAZ,2020 Summer,2020,Summer,Tokyo,Tennis,Mixed Doubles Team,NA
1435968,GOLUBEV Valentin,M,29,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Volleyball,Men Team,Silver
1465761,GOLUBIC Viktorija,F,28,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Tennis,Women's Singles,NA
1465761,GOLUBIC Viktorija,F,28,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Tennis,Women's Doubles Team,Silver
1429427,GOMBOC Adrian,M,26,NA,NA,Slovenia,SLO,2020 Summer,2020,Summer,Tokyo,Judo,Men -66 kg,NA
1431746,GOMBOEVA Svetlana,F,23,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Archery,Women's Individual,NA
1431746,GOMBOEVA Svetlana,F,23,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Archery,Women's Team,Silver
1379798,GOMBOS Norbert,M,30,NA,NA,Slovakia,SVK,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Singles,NA
1451551,GOMES Andre,M,23,NA,NA,Portugal,POR,2020 Summer,2020,Summer,Tokyo,Handball,Men Team,NA
1284151,GOMES Filipe,M,24,NA,NA,Malawi,MAW,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 50m Freestyle,NA
1451564,GOMES Humberto,M,43,NA,NA,Portugal,POR,2020 Summer,2020,Summer,Tokyo,Handball,Men Team,NA
1314284,GOMEZ ABELLO Aleix,M,24,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Handball,Men Team,Bronze
1349154,GOMEZ Jesus,M,30,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 1500m,NA
1335465,GOMEZ Marcela Cristina,F,37,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Marathon,NA
1287879,GOMEZ MATOS Franklin,M,35,NA,NA,Puerto Rico,PUR,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Freestyle 74kg,NA
1304074,GOMEZ Mineri Kurotori,F,20,NA,NA,Guam,GUM,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Freestyle,NA
1354671,GOMEZ NOYA Javier,M,38,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Triathlon,Men's Individual,NA
1354671,GOMEZ NOYA Javier,M,38,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,NA
1305830,GOMEZ Roxana,F,22,NA,NA,Cuba,CUB,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 400m,NA
1305830,GOMEZ Roxana,F,22,NA,NA,Cuba,CUB,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 400m Relay Team,NA
1360417,GOMEZ VILLAFANE Sofia,F,27,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Cycling Mountain Bike,Women's Cross-country,NA
1353812,GONCALVES OLIVEIRA JUNIOR Evandro,M,31,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Beach Volleyball,Men Team,NA
1329197,GONCALVES Pedro,M,28,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Canoe Slalom,Men's Kayak,NA
1435870,GONCHAROVA Nataliya,F,32,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Volleyball,Women Team,NA
1330246,GONCHE Matheus,M,22,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Butterfly,NA
1309456,GONG Li,F,21,NA,NA,China,CHN,2020 Summer,2020,Summer,Tokyo,Karate,Women's Kumite +61kg,Bronze
1304470,GONG Lijiao,F,32,NA,NA,China,CHN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Shot Put,Gold
1342298,GONG Xiangyu,F,24,NA,NA,China,CHN,2020 Summer,2020,Summer,Tokyo,Volleyball,Women Team,NA
1347070,GONSKA Nadine,F,31,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 400m Relay Team,NA
1347070,GONSKA Nadine,F,31,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,NA
1306739,GONZALES Chelsea,F,26,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Softball Team,NA
1459384,GONZALEZ Adrian,M,39,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,NA
1308300,GONZALEZ Alegna,F,22,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 20km Race Walk,NA
1314267,GONZALEZ ALVAREZ Mireya,F,30,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Handball,Women Team,NA
1355339,GONZALEZ de CASTEJON Enrique,M,25,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Hockey,Men Team,NA
1298583,GONZALEZ DUFRANE Manuel,M,27,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Equestrian,Jumping Team,NA
1298583,GONZALEZ DUFRANE Manuel,M,27,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Equestrian,Jumping Individual,NA
1294790,GONZALEZ Enrique,M,57,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Equestrian,Jumping Team,NA
1294790,GONZALEZ Enrique,M,57,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Equestrian,Jumping Individual,NA
1302006,GONZALEZ Fernando,M,32,NA,NA,Venezuela,VEN,2020 Summer,2020,Summer,Tokyo,Volleyball,Men Team,NA
1325874,GONZALEZ Hugo,M,22,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Backstroke,NA
1325874,GONZALEZ Hugo,M,22,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Individual Medley,NA
1410975,GONZALEZ Ivan Dario,M,33,NA,NA,Colombia,COL,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Marathon,NA
1389079,GONZALEZ JARQUIN Evidelia,F,23,NA,NA,Nicaragua,NCA,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Single Sculls,NA
1295517,GONZALEZ LOPEZ Gaila Ceneida,F,24,NA,NA,Dominican Republic,DOM,2020 Summer,2020,Summer,Tokyo,Volleyball,Women Team,NA
1325915,GONZALEZ LOPEZ Irene,F,25,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,Silver
1362718,GONZALEZ Luciano,M,24,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,Bronze
1355257,GONZALEZ Marina,F,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's All-Around,NA
1355257,GONZALEZ Marina,F,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Vault,NA
1355257,GONZALEZ Marina,F,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Uneven Bars,NA
1355257,GONZALEZ Marina,F,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Balance Beam,NA
1355257,GONZALEZ Marina,F,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Floor Exercise,NA
1355257,GONZALEZ Marina,F,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Team,NA
1410804,GONZALEZ Melissa,F,27,NA,NA,Colombia,COL,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 400m Hurdles,NA
1292788,GONZALEZ Michelle,F,32,NA,NA,Puerto Rico,PUR,2020 Summer,2020,Summer,Tokyo,Basketball,Women Team,NA
1314258,GONZALEZ ORTEGA Lara,F,29,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Handball,Women Team,NA
1352406,GONZALEZ ORTIZ Luis Jhancarlos,M,24,NA,NA,Colombia,COL,2020 Summer,2020,Summer,Tokyo,Skateboarding,Men's Street,NA
1329220,GONZALEZ Pedri,M,18,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Football,Men Team,Silver
1349155,GONZALEZ Raquel,F,31,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 20km Race Walk,NA
1309791,GONZALEZ Tomas,M,35,NA,NA,Chile,CHI,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Floor Exercise,NA
1444127,GOODFELLOW Daniel,M,24,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Diving,Men's Synchronised 3m Springboard Team,NA
1471177,GOODIN Bruce,M,51,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Equestrian,Jumping Team,NA
1471177,GOODIN Bruce,M,51,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Equestrian,Jumping Individual,NA
1348953,GOODMAN Molly,F,28,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Eight Team,NA
1328509,GORANOVA Ivet,F,21,NA,NA,Bulgaria,BUL,2020 Summer,2020,Summer,Tokyo,Karate,Women's Kumite -55kg,Gold
1281213,GORBENKO Anastasia,F,18,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Backstroke,NA
1281213,GORBENKO Anastasia,F,18,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Breaststroke,NA
1281213,GORBENKO Anastasia,F,18,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 200m Breaststroke,NA
1281213,GORBENKO Anastasia,F,18,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Butterfly,NA
1281213,GORBENKO Anastasia,F,18,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 200m Individual Medley,NA
